172.24.0.1 - - [29/Jul/2020:13:23:50 +0300] "POST /public/installation/index.php HTTP/1.1" 403 418 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:24:03 +0300] "POST /public/installation/index.php HTTP/1.1" 200 544 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:24:03 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1975 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:24:39 +0300] "POST /public/installation/index.php HTTP/1.1" 200 530 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:24:39 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1975 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:24:51 +0300] "GET /public/installation/index.php?tmpl=body&view=site HTTP/1.1" 200 3737 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:25:02 +0300] "POST /public/installation/index.php HTTP/1.1" 200 436 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:25:03 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1975 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:25:28 +0300] "POST /public/installation/index.php HTTP/1.1" 200 529 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:25:28 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1978 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
